Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2005-07-21 00:00:00+01:00,5215.2001953125,5256.0,5180.2001953125,5221.60009765625,1614879900,0.0,0.0
2005-07-22 00:00:00+01:00,5221.60009765625,5244.60009765625,5202.7001953125,5241.7998046875,1360092100,0.0,0.0
2005-07-25 00:00:00+01:00,5241.7998046875,5273.5,5241.7998046875,5270.7001953125,1317798300,0.0,0.0
2005-07-26 00:00:00+01:00,5270.7001953125,5279.39990234375,5253.89990234375,5256.2001953125,1526312200,0.0,0.0
2005-07-27 00:00:00+01:00,5256.2001953125,5275.2001953125,5253.5,5263.60009765625,2143198500,0.0,0.0
2005-07-28 00:00:00+01:00,5263.60009765625,5282.2998046875,5262.2998046875,5270.2998046875,1836907900,0.0,0.0
2005-07-29 00:00:00+01:00,5270.2998046875,5308.60009765625,5270.2998046875,5282.2998046875,1714755700,0.0,0.0
2005-08-01 00:00:00+01:00,5282.2998046875,5302.89990234375,5282.2998046875,5290.89990234375,1083613000,0.0,0.0
2005-08-02 00:00:00+01:00,5290.7998046875,5330.60009765625,5290.7998046875,5327.5,1378560000,0.0,0.0
2005-08-03 00:00:00+01:00,5327.5,5332.2998046875,5304.0,5332.2998046875,1671199100,0.0,0.0
2005-08-04 00:00:00+01:00,5332.2998046875,5335.39990234375,5300.0,5315.5,1554852900,0.0,0.0
2005-08-05 00:00:00+01:00,5315.5,5341.7998046875,5306.7001953125,5314.7998046875,1422469400,0.0,0.0
2005-08-08 00:00:00+01:00,5314.7001953125,5351.2998046875,5314.7001953125,5344.2998046875,1018078500,0.0,0.0
2005-08-09 00:00:00+01:00,5344.2998046875,5363.7001953125,5342.7001953125,5363.7001953125,1352824800,0.0,0.0
2005-08-10 00:00:00+01:00,5363.7001953125,5386.39990234375,5351.2001953125,5377.5,1400061900,0.0,0.0
2005-08-11 00:00:00+01:00,5377.5,5379.60009765625,5355.10009765625,5358.60009765625,1307330400,0.0,0.0
2005-08-12 00:00:00+01:00,5358.60009765625,5374.39990234375,5343.5,5345.7998046875,1177062200,0.0,0.0
2005-08-15 00:00:00+01:00,5345.7998046875,5367.7998046875,5339.39990234375,5344.2001953125,1164129400,0.0,0.0
2005-08-16 00:00:00+01:00,5344.2001953125,5358.7001953125,5316.10009765625,5322.39990234375,1545108200,0.0,0.0
2005-08-17 00:00:00+01:00,5322.2998046875,5322.2998046875,5284.10009765625,5292.7001953125,1841680400,0.0,0.0
2005-08-18 00:00:00+01:00,5292.7001953125,5304.7001953125,5263.7001953125,5269.2998046875,1421739600,0.0,0.0
2005-08-19 00:00:00+01:00,5269.2998046875,5313.10009765625,5269.2998046875,5312.60009765625,1251718300,0.0,0.0
2005-08-22 00:00:00+01:00,5312.60009765625,5329.7001953125,5312.60009765625,5318.39990234375,998728300,0.0,0.0
2005-08-23 00:00:00+01:00,5318.39990234375,5318.39990234375,5294.7998046875,5300.2001953125,1113587000,0.0,0.0
2005-08-24 00:00:00+01:00,5300.2001953125,5300.2001953125,5270.0,5275.2001953125,1371948800,0.0,0.0
2005-08-25 00:00:00+01:00,5275.2001953125,5275.2001953125,5248.7998046875,5255.7001953125,1083651100,0.0,0.0
2005-08-26 00:00:00+01:00,5255.7001953125,5282.10009765625,5228.10009765625,5228.10009765625,928137300,0.0,0.0
2005-08-30 00:00:00+01:00,5228.10009765625,5270.2001953125,5228.10009765625,5255.7998046875,1102366700,0.0,0.0
2005-08-31 00:00:00+01:00,5255.7998046875,5300.0,5255.7998046875,5296.89990234375,1359184000,0.0,0.0
2005-09-01 00:00:00+01:00,5296.89990234375,5342.10009765625,5296.89990234375,5328.5,1511708300,0.0,0.0
2005-09-02 00:00:00+01:00,5328.5,5338.10009765625,5319.60009765625,5326.89990234375,1631847000,0.0,0.0
2005-09-05 00:00:00+01:00,5326.7998046875,5341.7998046875,5320.60009765625,5337.7998046875,1065216900,0.0,0.0
2005-09-06 00:00:00+01:00,5337.7998046875,5366.60009765625,5337.7998046875,5359.2001953125,1495537400,0.0,0.0
2005-09-07 00:00:00+01:00,5359.2001953125,5376.10009765625,5358.0,5365.89990234375,1370681100,0.0,0.0
2005-09-08 00:00:00+01:00,5365.89990234375,5365.89990234375,5338.39990234375,5340.7998046875,1266449100,0.0,0.0
2005-09-09 00:00:00+01:00,5340.7998046875,5362.39990234375,5340.2998046875,5359.2998046875,1045394800,0.0,0.0
2005-09-12 00:00:00+01:00,5359.2998046875,5380.7001953125,5359.2998046875,5375.10009765625,1160583600,0.0,0.0
2005-09-13 00:00:00+01:00,5375.10009765625,5377.7998046875,5329.2998046875,5338.0,1345279100,0.0,0.0
2005-09-14 00:00:00+01:00,5338.0,5349.7001953125,5327.10009765625,5347.39990234375,1233556000,0.0,0.0
2005-09-15 00:00:00+01:00,5347.39990234375,5387.10009765625,5342.5,5383.5,1675170900,0.0,0.0
2005-09-16 00:00:00+01:00,5383.5,5418.7001953125,5375.2998046875,5407.89990234375,2138386500,0.0,0.0
2005-09-19 00:00:00+01:00,5407.89990234375,5435.7998046875,5388.2998046875,5429.7001953125,1259576700,0.0,0.0
2005-09-20 00:00:00+01:00,5429.7001953125,5446.60009765625,5410.89990234375,5416.39990234375,1856250000,0.0,0.0
2005-09-21 00:00:00+01:00,5416.39990234375,5416.39990234375,5369.7001953125,5369.7001953125,1915927700,0.0,0.0
2005-09-22 00:00:00+01:00,5369.7001953125,5395.5,5354.2998046875,5385.7001953125,1588318300,0.0,0.0
2005-09-23 00:00:00+01:00,5385.7001953125,5417.39990234375,5383.60009765625,5413.60009765625,1266263500,0.0,0.0
2005-09-26 00:00:00+01:00,5413.60009765625,5456.89990234375,5413.60009765625,5453.10009765625,1477216300,0.0,0.0
2005-09-27 00:00:00+01:00,5453.10009765625,5471.2001953125,5442.7001953125,5447.2998046875,1387118500,0.0,0.0
2005-09-28 00:00:00+01:00,5447.2998046875,5494.7998046875,5447.2998046875,5494.7998046875,1630222400,0.0,0.0
2005-09-29 00:00:00+01:00,5494.7998046875,5508.39990234375,5467.10009765625,5478.2001953125,1601795100,0.0,0.0
2005-09-30 00:00:00+01:00,5478.2001953125,5506.10009765625,5462.60009765625,5477.7001953125,1626935400,0.0,0.0
2005-10-03 00:00:00+01:00,5477.7001953125,5515.0,5474.89990234375,5501.60009765625,1376837700,0.0,0.0
2005-10-04 00:00:00+01:00,5501.5,5501.5,5475.2001953125,5494.39990234375,1771180300,0.0,0.0
2005-10-05 00:00:00+01:00,5494.39990234375,5494.39990234375,5427.7998046875,5427.7998046875,1540419000,0.0,0.0
2005-10-06 00:00:00+01:00,5427.7998046875,5427.7998046875,5358.10009765625,5372.39990234375,1868849000,0.0,0.0
2005-10-07 00:00:00+01:00,5372.39990234375,5394.39990234375,5355.7001953125,5362.2998046875,1843669800,0.0,0.0
2005-10-10 00:00:00+01:00,5362.2998046875,5395.7998046875,5362.2998046875,5374.60009765625,1465743600,0.0,0.0
2005-10-11 00:00:00+01:00,5374.5,5404.39990234375,5373.89990234375,5380.7001953125,1665110200,0.0,0.0
2005-10-12 00:00:00+01:00,5380.7001953125,5380.7001953125,5342.2001953125,5342.2001953125,1625387000,0.0,0.0
2005-10-13 00:00:00+01:00,5342.2001953125,5342.2001953125,5256.2998046875,5265.2001953125,1996070100,0.0,0.0
2005-10-14 00:00:00+01:00,5265.2001953125,5293.7998046875,5245.60009765625,5275.0,1801451700,0.0,0.0
2005-10-17 00:00:00+01:00,5275.0,5297.10009765625,5272.5,5286.5,1270118200,0.0,0.0
2005-10-18 00:00:00+01:00,5286.5,5303.2001953125,5259.60009765625,5263.89990234375,1405486300,0.0,0.0
2005-10-19 00:00:00+01:00,5263.89990234375,5263.89990234375,5167.7998046875,5167.89990234375,2038629000,0.0,0.0
2005-10-20 00:00:00+01:00,5167.7998046875,5234.0,5146.7001953125,5164.10009765625,1758872800,0.0,0.0
2005-10-21 00:00:00+01:00,5164.10009765625,5164.10009765625,5130.89990234375,5142.10009765625,1780740500,0.0,0.0
2005-10-24 00:00:00+01:00,5142.10009765625,5210.10009765625,5140.10009765625,5207.60009765625,1194962600,0.0,0.0
2005-10-25 00:00:00+01:00,5207.60009765625,5222.39990234375,5182.10009765625,5182.10009765625,1366228600,0.0,0.0
2005-10-26 00:00:00+01:00,5182.10009765625,5236.5,5182.10009765625,5227.7998046875,1560269300,0.0,0.0
2005-10-27 00:00:00+01:00,5227.7998046875,5227.7998046875,5168.2001953125,5182.7998046875,1479919200,0.0,0.0
2005-10-28 00:00:00+01:00,5182.7998046875,5226.89990234375,5157.60009765625,5213.39990234375,1454650100,0.0,0.0
2005-10-31 00:00:00+00:00,5213.39990234375,5318.39990234375,5213.39990234375,5317.2998046875,2127466700,0.0,0.0
2005-11-01 00:00:00+00:00,5317.2998046875,5350.2998046875,5304.89990234375,5344.2998046875,1946993300,0.0,0.0
2005-11-02 00:00:00+00:00,5344.2998046875,5364.7001953125,5316.0,5358.60009765625,2140920300,0.0,0.0
2005-11-03 00:00:00+00:00,5358.60009765625,5431.89990234375,5358.60009765625,5431.89990234375,2145722300,0.0,0.0
2005-11-04 00:00:00+00:00,5431.89990234375,5446.39990234375,5418.0,5423.60009765625,1964006700,0.0,0.0
2005-11-07 00:00:00+00:00,5423.60009765625,5471.0,5415.5,5460.7998046875,1522020100,0.0,0.0
2005-11-08 00:00:00+00:00,5460.7998046875,5481.7001953125,5451.10009765625,5460.89990234375,2018214900,0.0,0.0
2005-11-09 00:00:00+00:00,5460.89990234375,5469.39990234375,5439.0,5439.7998046875,2028756700,0.0,0.0
2005-11-10 00:00:00+00:00,5439.7998046875,5463.89990234375,5423.5,5423.5,1913038800,0.0,0.0
2005-11-11 00:00:00+00:00,5423.5,5468.7998046875,5423.5,5465.10009765625,1414966700,0.0,0.0
2005-11-14 00:00:00+00:00,5465.10009765625,5485.89990234375,5455.60009765625,5470.0,1351877000,0.0,0.0
2005-11-15 00:00:00+00:00,5470.0,5470.0,5424.60009765625,5439.60009765625,1464457100,0.0,0.0
2005-11-16 00:00:00+00:00,5439.60009765625,5442.2001953125,5391.7001953125,5430.0,2145482300,0.0,0.0
2005-11-17 00:00:00+00:00,5430.0,5480.10009765625,5430.0,5460.0,2141827000,0.0,0.0
2005-11-18 00:00:00+00:00,5460.0,5531.60009765625,5460.0,5498.89990234375,2107217200,0.0,0.0
2005-11-21 00:00:00+00:00,5498.89990234375,5509.39990234375,5486.2001953125,5497.89990234375,1906248600,0.0,0.0
2005-11-22 00:00:00+00:00,5497.89990234375,5522.39990234375,5497.89990234375,5517.2001953125,1768455000,0.0,0.0
2005-11-23 00:00:00+00:00,5517.2001953125,5532.7001953125,5507.10009765625,5531.7001953125,1757547400,0.0,0.0
2005-11-24 00:00:00+00:00,5531.7001953125,5539.0,5499.5,5511.0,1064561200,0.0,0.0
2005-11-25 00:00:00+00:00,5511.0,5531.39990234375,5511.0,5523.7998046875,1145990500,0.0,0.0
2005-11-28 00:00:00+00:00,5523.7998046875,5554.89990234375,5477.39990234375,5477.39990234375,1409592300,0.0,0.0
2005-11-29 00:00:00+00:00,5477.39990234375,5507.39990234375,5451.2998046875,5491.0,1730034300,0.0,0.0
2005-11-30 00:00:00+00:00,5491.0,5491.0,5423.2001953125,5423.2001953125,2009468300,0.0,0.0
2005-12-01 00:00:00+00:00,5423.2001953125,5494.7001953125,5423.2001953125,5486.10009765625,1933252600,0.0,0.0
2005-12-02 00:00:00+00:00,5486.10009765625,5528.10009765625,5485.0,5528.10009765625,1977349100,0.0,0.0
2005-12-05 00:00:00+00:00,5528.10009765625,5532.5,5498.2998046875,5510.39990234375,1788173700,0.0,0.0
2005-12-06 00:00:00+00:00,5510.39990234375,5546.89990234375,5505.89990234375,5538.7998046875,1979354600,0.0,0.0
2005-12-07 00:00:00+00:00,5538.7998046875,5574.0,5518.39990234375,5528.7998046875,2078176000,0.0,0.0
2005-12-08 00:00:00+00:00,5528.7998046875,5531.89990234375,5492.7998046875,5531.10009765625,1892734100,0.0,0.0
2005-12-09 00:00:00+00:00,5531.10009765625,5531.10009765625,5504.39990234375,5517.39990234375,1688743200,0.0,0.0
2005-12-12 00:00:00+00:00,5517.39990234375,5548.7998046875,5494.2001953125,5501.5,1221761300,0.0,0.0
2005-12-13 00:00:00+00:00,5501.5,5527.2001953125,5499.2001953125,5507.2001953125,1840249100,0.0,0.0
2005-12-14 00:00:00+00:00,5507.2001953125,5525.0,5503.5,5521.10009765625,1465838600,0.0,0.0
2005-12-15 00:00:00+00:00,5521.10009765625,5530.2001953125,5489.2998046875,5495.2998046875,1852742400,0.0,0.0
2005-12-16 00:00:00+00:00,5495.2998046875,5552.60009765625,5495.2998046875,5531.60009765625,2140549700,0.0,0.0
2005-12-19 00:00:00+00:00,5531.60009765625,5548.39990234375,5525.7001953125,5539.7998046875,1225682300,0.0,0.0
2005-12-20 00:00:00+00:00,5539.7998046875,5552.2001953125,5524.7001953125,5547.89990234375,1606969500,0.0,0.0
2005-12-21 00:00:00+00:00,5547.89990234375,5590.2001953125,5547.89990234375,5587.39990234375,1344223700,0.0,0.0
2005-12-22 00:00:00+00:00,5587.39990234375,5599.2998046875,5584.7998046875,5597.0,1069350000,0.0,0.0
2005-12-23 00:00:00+00:00,5597.0,5608.2001953125,5588.0,5595.5,307762200,0.0,0.0
2005-12-28 00:00:00+00:00,5595.39990234375,5622.7998046875,5591.89990234375,5622.7998046875,688900200,0.0,0.0
2005-12-29 00:00:00+00:00,5622.7998046875,5647.2001953125,5622.7998046875,5638.2998046875,504948700,0.0,0.0
2005-12-30 00:00:00+00:00,5638.2998046875,5640.0,5596.7998046875,5618.7998046875,329951900,0.0,0.0
2006-01-03 00:00:00+00:00,5618.7998046875,5682.2001953125,5618.7998046875,5681.5,1838004900,0.0,0.0
2006-01-04 00:00:00+00:00,5681.5,5716.39990234375,5681.5,5714.60009765625,2005345100,0.0,0.0
2006-01-05 00:00:00+00:00,5714.60009765625,5722.39990234375,5686.39990234375,5691.2001953125,1862546800,0.0,0.0
2006-01-06 00:00:00+00:00,5691.2001953125,5731.7998046875,5691.2001953125,5731.7998046875,1894952000,0.0,0.0
2006-01-09 00:00:00+00:00,5731.7998046875,5750.2998046875,5725.89990234375,5731.5,1690826300,0.0,0.0
2006-01-10 00:00:00+00:00,5731.5,5731.5,5686.10009765625,5688.7998046875,1799942100,0.0,0.0
2006-01-11 00:00:00+00:00,5688.7998046875,5731.5,5688.7998046875,5731.5,1606590000,0.0,0.0
2006-01-12 00:00:00+00:00,5731.5,5744.60009765625,5724.89990234375,5735.2001953125,2119263900,0.0,0.0
2006-01-13 00:00:00+00:00,5735.10009765625,5735.10009765625,5690.89990234375,5711.0,1641089500,0.0,0.0
2006-01-16 00:00:00+00:00,5711.0,5740.2001953125,5707.2001953125,5740.2001953125,1259420800,0.0,0.0
2006-01-17 00:00:00+00:00,5740.2001953125,5740.2001953125,5693.10009765625,5699.0,1902898800,0.0,0.0
2006-01-18 00:00:00+00:00,5699.0,5699.0,5634.7998046875,5663.7001953125,1849631500,0.0,0.0
2006-01-19 00:00:00+00:00,5663.7001953125,5710.0,5663.7001953125,5693.2001953125,2052263500,0.0,0.0
2006-01-20 00:00:00+00:00,5693.2001953125,5729.7998046875,5666.5,5672.39990234375,2131625700,0.0,0.0
2006-01-23 00:00:00+00:00,5672.39990234375,5672.39990234375,5625.0,5660.89990234375,1658293500,0.0,0.0
2006-01-24 00:00:00+00:00,5660.89990234375,5679.0,5630.39990234375,5633.7998046875,2113319400,0.0,0.0
2006-01-25 00:00:00+00:00,5633.7998046875,5704.39990234375,5633.7998046875,5704.39990234375,1993671000,0.0,0.0
2006-01-26 00:00:00+00:00,5704.39990234375,5744.0,5698.5,5722.60009765625,2141266900,0.0,0.0
2006-01-27 00:00:00+00:00,5722.60009765625,5788.2001953125,5722.60009765625,5786.7998046875,2039447500,0.0,0.0
2006-01-30 00:00:00+00:00,5786.7998046875,5796.10009765625,5772.7001953125,5779.7998046875,1414552500,0.0,0.0
2006-01-31 00:00:00+00:00,5779.7998046875,5792.5,5760.2998046875,5760.2998046875,2143521000,0.0,0.0
2006-02-01 00:00:00+00:00,5760.2998046875,5816.0,5746.2001953125,5801.60009765625,2144570600,0.0,0.0
2006-02-02 00:00:00+00:00,5801.60009765625,5811.7998046875,5743.0,5747.2998046875,1969273900,0.0,0.0
2006-02-03 00:00:00+00:00,5747.2998046875,5766.7001953125,5728.2001953125,5759.2998046875,1728166400,0.0,0.0
2006-02-06 00:00:00+00:00,5759.2998046875,5790.39990234375,5759.2998046875,5772.39990234375,1681635300,0.0,0.0
2006-02-07 00:00:00+00:00,5772.39990234375,5781.2998046875,5734.7001953125,5746.7998046875,2042239100,0.0,0.0
2006-02-08 00:00:00+00:00,5746.7998046875,5746.7998046875,5681.89990234375,5725.10009765625,2141978700,0.0,0.0
2006-02-09 00:00:00+00:00,5725.10009765625,5808.89990234375,5725.10009765625,5808.7998046875,2138982600,0.0,0.0
2006-02-10 00:00:00+00:00,5808.7001953125,5808.7001953125,5764.10009765625,5764.10009765625,2058495100,0.0,0.0
2006-02-13 00:00:00+00:00,5764.10009765625,5793.5,5760.2998046875,5793.5,1369455700,0.0,0.0
2006-02-14 00:00:00+00:00,5793.5,5828.60009765625,5773.7001953125,5792.2998046875,1706179500,0.0,0.0
2006-02-15 00:00:00+00:00,5792.2998046875,5814.5,5780.89990234375,5791.5,1844068100,0.0,0.0
2006-02-16 00:00:00+00:00,5791.5,5828.89990234375,5791.5,5828.89990234375,1895566300,0.0,0.0
2006-02-17 00:00:00+00:00,5828.89990234375,5863.2998046875,5822.39990234375,5846.2001953125,1741254400,0.0,0.0
2006-02-20 00:00:00+00:00,5846.2001953125,5866.7001953125,5839.39990234375,5863.0,1094531500,0.0,0.0
2006-02-21 00:00:00+00:00,5863.0,5888.0,5856.89990234375,5857.7001953125,1676916800,0.0,0.0
2006-02-22 00:00:00+00:00,5857.7001953125,5877.60009765625,5836.7998046875,5872.39990234375,1842925400,0.0,0.0
2006-02-23 00:00:00+00:00,5872.39990234375,5878.7998046875,5829.39990234375,5836.0,2099116600,0.0,0.0
2006-02-24 00:00:00+00:00,5836.0,5864.0,5836.0,5860.5,2014904800,0.0,0.0
2006-02-27 00:00:00+00:00,5860.5,5893.2998046875,5860.5,5875.89990234375,2036067300,0.0,0.0
2006-02-28 00:00:00+00:00,5875.89990234375,5877.39990234375,5788.7001953125,5791.5,2134114600,0.0,0.0
2006-03-01 00:00:00+00:00,5791.5,5844.10009765625,5783.89990234375,5844.10009765625,1990319600,0.0,0.0
2006-03-02 00:00:00+00:00,5844.10009765625,5880.0,5803.7001953125,5833.0,1917206100,0.0,0.0
2006-03-03 00:00:00+00:00,5833.0,5864.0,5803.7998046875,5858.7001953125,2066401800,0.0,0.0
2006-03-06 00:00:00+00:00,5858.7001953125,5924.5,5858.7001953125,5897.7998046875,2147444000,0.0,0.0
2006-03-07 00:00:00+00:00,5897.7998046875,5897.7998046875,5830.7001953125,5857.39990234375,1935777600,0.0,0.0
2006-03-08 00:00:00+00:00,5857.39990234375,5857.60009765625,5790.89990234375,5812.89990234375,1915545700,0.0,0.0
2006-03-09 00:00:00+00:00,5812.89990234375,5857.10009765625,5812.89990234375,5855.89990234375,1640072900,0.0,0.0
